arrival_rate,service_rate,sim_time,avg_wait,avg_system_time,avg_queue_length,utilization
1.9000938851431524,2.4641484875240285,547,0.9400793840441521,1.3439382057623765,1.6159274193548387,0.7300632241099574
0.8925916151301387,2.7183763549145596,1899,0.16394639483639392,0.5156517200747168,0.1413733410271206,0.32077599963811104
1.1844004810616384,2.6532756581354655,1676,0.27844403216469704,0.6553633423128267,0.3089311859443631,0.4609239144408756
0.933836650544515,1.1426953294169366,1619,2.903268307852792,3.771008603090776,2.65142478462558,0.8055455028397365
0.6516625227408923,0.8553014839041404,1418,3.7426135129228273,4.931554693094225,2.3649237472766886,0.7703423503165677
0.8741722139252526,2.9001556724692423,1517,0.12659613143786347,0.45420272909519055,0.1149511645379414,0.2877834837839329
0.40709821950160213,2.0254412797134185,440,0.18135578706423547,0.6509027601455551,0.10837438423645321,0.2155647467327874
1.702715867598169,1.9281865804977403,1540,7.474800124514212,8.017361103144621,13.212969786293295,0.9507611478127351
1.9802207242560803,2.585680575102212,706,0.9588041143129616,1.3483168227872502,1.7514084507042254,0.783079014520703
1.610898231450351,2.5292634846578537,648,0.5861864932180892,0.9745960760650447,0.8942937324602432,0.640156534692205
0.4042792494085692,2.936316929294183,1511,0.06575937310661198,0.431573600597602,0.022950819672131147,0.1474393544288643
0.23148248767607474,2.728933167950646,712,0.012388294504577483,0.33635759612157384,0.005952380952380952,0.07598718169949183
0.7417360205406462,1.37496067316307,1867,0.6537163149187795,1.3614327916771793,0.44113263785394935,0.5078593995445599
1.0902829619684387,1.6030488421775346,659,0.8469317381935741,1.459391616222926,0.8601398601398601,0.6647963869109328
1.4163165479063942,1.5826552727478995,817,7.122599096958007,7.785593536596602,9.939550949913643,0.9304290991216879
1.6815986132776255,1.8134207982407413,579,3.5402857249057202,4.095062139536476,5.914315569487983,0.9100508471345217
1.723992332978241,2.483927310798329,1018,0.9257158037040888,1.338471541524215,1.560846560846561,0.6885505563341316
0.956329340853393,1.762347293347603,532,0.5224661597314363,1.0729909804232165,0.48125,0.495679302840907
0.3675949160093444,2.9291397999744686,1070,0.03326871341050471,0.37405986781142964,0.015665796344647518,0.12166562708519059
1.9715453309766382,2.381103506067602,1412,2.258047902503687,2.6851723050426113,4.369573017581629,0.8427539557177375
0.35722935722391513,1.0761927488793201,939,0.511779698004112,1.445453296128338,0.17391304347826086,0.31917915335237146
0.8571900494408491,1.8789179841789152,1092,0.3833291596877045,0.9253000963729864,0.30858960763520676,0.46752437944829334
1.8632632080339655,2.126933447243421,1760,2.6826999592601712,3.1499768803338024,4.876204819277109,0.880106664291211
0.7415719940839138,1.2450810796650684,781,1.3119596483708416,2.126556745413532,0.9932088285229203,0.6119392609814978
1.6840450566439071,2.0045581603501823,1779,1.8496289541283355,2.3518718737648276,2.9141689373297,0.8272966458339713
0.260758478761775,1.7227687699139618,1722,0.10265637622859865,0.6568548436160977,0.02159827213822894,0.14868739368933043
1.1970938405010556,1.9718668193804076,286,0.5204003579904167,1.0007923252039452,0.5771604938271605,0.5419719342455809
0.8823773457807862,2.1265674550485705,1272,0.3199989441913062,0.8008462177231787,0.29659498207885304,0.4213744895541032
0.5935610902649708,0.7659895443972177,716,2.585243226657336,3.834715924506054,1.482185273159145,0.7329309121458962
0.47771764063629646,0.901575727974743,852,1.2494689463349924,2.316437552786274,0.6556122448979592,0.48965343324231325
1.1825325738829615,2.757590826278906,1434,0.24486023258735293,0.5966534236525304,0.2851963746223565,0.40603726307977006
0.6668686459071982,0.8636995688032597,1247,3.514743123696361,4.6513401794104325,2.325748502994012,0.7581528637514305
0.7332484910103805,2.5862971848203453,830,0.1555457559379482,0.5391796532929096,0.08794788273615635,0.28333443262480906
1.8694649695141257,2.868530827419805,1252,0.5785925336850005,0.9201847440948209,1.0294376098418279,0.6211182475467594
0.5340354946733707,1.5487157234549216,1697,0.40765731873544164,1.0803468189514311,0.223760092272203,0.34328173670421186
0.3921287640595593,2.210856583196718,1162,0.1057508005951583,0.528930520701692,0.05399568034557235,0.16825217787368246
1.3568418484149423,2.2880191286540055,1121,0.5902182971608599,1.0332560122683996,0.7770534550195567,0.6072848447732192
0.5639641281744344,2.4966954745315073,1748,0.08329017502768744,0.47025453033337333,0.034482758620689655,0.21805485696573187
1.2240923962146422,1.4346423468096168,1798,3.8872281066295624,4.5830358072358806,4.828187919463088,0.8606821222760203
0.7594936395614396,2.6125409946280373,802,0.1808189035709147,0.5642816876471624,0.1453125,0.3055270810782076
1.8543962572385273,2.6258783801038597,1556,0.719729213157908,1.105606335513343,1.2564010097367473,0.6872604482256338
0.2867262095004278,2.2024075346692946,1637,0.07814822443884759,0.5659268857833032,0.01761252446183953,0.15196525185441254
1.101202627412686,2.0431610834018628,1101,0.8091941933495832,1.3226333996525306,0.9694779116465864,0.5790125949077454
1.1394482897004587,2.4707893653425144,685,0.3538737732414004,0.7604683320722859,0.41625615763546797,0.48030760577675247
0.8397544120494258,1.6419868064064689,1879,0.5231208901047053,1.1285805222970984,0.4022915340547422,0.5060048979131165
0.6954062056424078,2.204650374340739,1323,0.1700873925395999,0.6394438556615513,0.10310421286031042,0.31964487775727773
0.6626763687892518,2.2925304871226446,1394,0.17047608541988737,0.6207889887294681,0.10666666666666667,0.2905971351326165
0.28287378853667394,1.425605790288998,636,0.16383940542673833,0.8514190623338357,0.06521739130434782,0.1978413163742117
1.3166728661958609,2.2225120696150142,736,0.6856171707506614,1.1185960816991922,1.0076586433260395,0.5371056327391426
0.5646925165320029,1.1483185922202102,474,1.2809159124452305,2.147203462641416,0.8246753246753247,0.5610765356755882
1.3812755334193223,2.9315076177090185,1947,0.2815623414654207,0.6193560724472801,0.3860569715142429,0.4629886807665827
1.3655918888354421,2.243766484004169,1151,0.4957336730771872,0.9263063021043476,0.6091954022988506,0.5852498644090369
1.0994497768439013,1.6602774411427115,664,1.1227796771904617,1.7668075268562817,1.0402877697841726,0.6731254934760232
0.47549755777906444,0.957806827999595,1973,0.8995927253982312,1.9560073616671958,0.4021505376344086,0.49766007811862034
0.5618064730123531,1.431119998010829,733,0.49697575903244445,1.1503452574427036,0.2935323383084577,0.3574367924454484
1.7945848989877262,2.766294871312483,964,0.5295405149669105,0.8930066392414964,0.8527418361059765,0.6115581468603524
1.2914378079976556,2.449086058080429,753,0.49486583782702487,0.9152692270842347,0.6069182389937107,0.5310073674916526
1.4948944152391253,2.4481042802906465,1441,0.9437399621903876,1.3699130263504162,1.4939651318730442,0.6612928323815598
0.611846277602422,1.148169777233965,1795,0.8705908264174619,1.735235915357592,0.4911463187325256,0.5163785712221826
0.586436400230288,2.7906279804705965,1671,0.08423055871161274,0.4344135481877977,0.03538928210313448,0.20705014578244782
1.7064994236761426,2.9644764721369947,1004,0.3708265707619477,0.697846447010541,0.6145896656534955,0.5354787615066596
1.5180810465239334,2.401890297178941,742,0.7384594033009951,1.1472880975627775,1.1595466434176112,0.631857327054115
1.4101014055354253,2.2372887265524906,1685,0.7943420027415898,1.248858580085835,1.1219103477167993,0.6436062632304855
1.1781288952237379,1.7574450958710814,964,1.1524691261931117,1.7303692759513456,1.3172231985940246,0.6816560688831013
1.1295175298644031,2.2398744886890274,251,0.34904159410162966,0.8359104673138736,0.35658914728682173,0.49850717297030556
1.2758268528849137,2.473746630767831,738,0.4073978821224688,0.8250276827861114,0.4933058702368692,0.5485866940403916
0.9778001700816246,1.4126767193716019,507,2.320594815467223,3.0378872037461933,2.4823091247672253,0.7521231309189851
0.46625712382655254,1.1218766238173234,1653,0.7015277271759841,1.574107867511124,0.3253467843631778,0.41807832495186453
0.3507318630134879,1.3337657311975024,1746,0.21865359724092162,0.9718377706488138,0.07653910149750416,0.2588261764288277
0.21541663594708227,2.8857666827043373,1009,0.018270360616614374,0.36946858871245564,0.0,0.07831476840591114
0.49286892700124274,2.4097254309010805,1214,0.11781971754479652,0.5386911345293696,0.055077452667814115,0.20275836534036448
0.6205000447704907,0.7988866278152829,1244,2.8492720532010267,4.048261838066024,1.757294429708223,0.7257550707422368
1.3006289209700002,2.1866020998826454,1458,0.6723922709610738,1.1389731192958863,0.8608193277310925,0.6089872115097056
0.4089059521491518,2.1491802343923525,876,0.10878273555890418,0.5623896106105184,0.04986149584487535,0.18661785891744498
1.3019063161117135,1.6720956226680193,984,2.6895458531478513,3.308274978132524,3.3369820172009383,0.8005200152532991
0.8751028319719132,2.271653843528576,1910,0.24168480267163772,0.6719542425638839,0.19390243902439025,0.36922073925831855
1.7335738869141586,1.9197769744547912,1810,3.1837271790748156,3.7038331558570605,5.230176565008025,0.8936467277086658
0.4729375409152641,2.6814365983095336,1866,0.06152826939989841,0.43296840484810845,0.02096177558569667,0.16123607165758227
0.5529661575318909,2.3024014598213287,944,0.1452165927639716,0.546908689435353,0.10139860139860139,0.24297265593152464
0.8753035399198021,1.681330193784454,1871,0.6692424907454604,1.2492433770113858,0.6072705601907032,0.5198618312495757
1.0125400276666319,1.677519292589598,615,0.6243643891445215,1.1828515163182267,0.5721231766612642,0.5572716568553746
1.8967728272480813,2.5777796982707444,305,0.9330273478943478,1.3116548006825655,1.7234042553191489,0.698909035802513
1.7261187546118113,2.410513475156417,567,0.9922739190486438,1.4016199609037487,1.6441207075962538,0.6914107970835301
1.4203199867754364,2.2793348740865222,1322,0.6149036094186665,1.040092260967826,0.847385272145144,0.6024041939119347
0.40039549040943995,1.0272310702121645,619,0.49665246198972324,1.4548453051070749,0.16216216216216217,0.3421011604667769
0.4825853082049999,2.2801181816522296,670,0.12461333249422883,0.5511753399606154,0.08181818181818182,0.20946104545737398
1.453644534076151,1.9675037251974474,608,1.3712602225420416,1.8719449044281287,2.0504484304932737,0.7337336374350379
0.3909168307185189,2.3636787122140324,1230,0.05856378044576484,0.44820440365021036,0.01991150442477876,0.14286822850829745
1.112106820699226,1.3149655581906856,1329,4.74556299899374,5.513720291167765,5.23202614379085,0.8807581994981954
0.38930982899181543,0.8203601800850009,357,0.9315695407694883,2.06921446764365,0.29411764705882354,0.48591583534165517
1.1428999759184166,1.313118918759708,534,3.15986869439495,3.8629969860977003,3.5066006600660065,0.7966153866669744
1.7599466771307162,2.159945837310186,436,1.9874128687075572,2.43993283816246,3.7748427672955973,0.8240845315302586
1.2269569252617323,1.7757670854180194,1289,1.9292578988422835,2.507779988987305,2.4398315282791816,0.7452685038942441
0.45493448433813327,1.3166808583301108,1198,0.3617394255758921,1.111609321227356,0.1425925925925926,0.33737885956272107
1.3702764898491482,2.920621371024522,898,0.260345644837897,0.5965771600978708,0.3812392426850258,0.4374227287952747
1.6056270178264391,2.198970215060316,1691,1.1573256286382398,1.6121082197862266,1.8649851632047478,0.7240806037486887
0.9551155094276702,1.3072909036849023,397,2.757592477950979,3.5493423243044093,2.653658536585366,0.8138756290987185
1.6605265273554528,2.315518430842207,1329,1.0818293397870629,1.5095068470116315,1.7761534947464597,0.703725144047525
1.3903920964099363,1.9850826059483822,551,1.1806161950249574,1.6673126853920648,1.7216358839050132,0.664759967465022
0.47578868641963395,0.9349788124910892,584,2.7692555149732025,3.8466753845816277,1.6666666666666667,0.5498051046877628
1.8989303746153625,2.087569111719029,1451,4.017026112491114,4.493976416870662,7.732956552454963,0.9267747313689277
1.5488160703736398,2.601711663739847,783,0.4841708883902324,0.8647090307580811,0.731404958677686,0.5870536074513304
1.0837322975427777,2.551826573932237,1881,0.3182748133527753,0.7156734483004243,0.3547583457897359,0.4238073693274768
1.5462299296934368,1.793428490050277,201,1.5257154684333505,2.0504515635330685,2.2753164556962027,0.8121273494157667
1.851293871112968,2.499132601962755,277,0.9207508363446033,1.321018947660931,1.678294573643411,0.7423585541313431
1.8237107446625147,2.524073001975379,1380,0.8411773307655467,1.2484510347898838,1.411070411070411,0.7243801239460668
1.5279589309711537,2.0943907967857287,1042,1.1389549415177203,1.600623179611798,1.7893120393120394,0.7213799497058292
0.3680193043640132,2.7273575336201965,1058,0.07806942169553145,0.4106908420384675,0.034574468085106384,0.11789511590604984
0.7094755057997781,0.8139218315112501,1155,5.174336166042716,6.407450576939126,3.3785103785103785,0.8733225871110503
1.0965969834421831,2.3127356715000054,739,0.2875518148692146,0.7001358175315179,0.3096129837702871,0.44664032764525363
0.8600520249159975,2.2513010826898494,255,0.3061208738295034,0.7637211142998719,0.3116883116883117,0.412737471796803
1.2357305340162228,1.5692415320275128,484,1.45003500631918,2.0205624656936854,1.9098360655737705,0.7153003119580676
1.7863535917579918,2.977396990734742,1756,0.5357385581076924,0.8740659998338153,0.9390749601275917,0.6038258555635907
1.8354510894214107,2.210074519101146,1779,2.379638853206677,2.8345156669930187,4.468312004875076,0.8389268274496822
1.5856297695153925,1.9180389495433348,759,1.2841601719689648,1.7780258491792322,2.0190146931719966,0.753551916297242
1.9077099929992043,2.745620356910901,268,0.5955675110972134,0.9458360934507991,1.124015748031496,0.6643271160769721
0.46585973525640606,1.8539687962495197,1088,0.1794994051044893,0.702780672816858,0.07142857142857142,0.24192139490746545
1.1139027830610704,2.340127467978817,1434,0.32344755982026807,0.7493286115727521,0.33226221079691515,0.4618166216702312
1.374187386435238,2.8796484248698504,511,0.3569123865138633,0.6982079636947849,0.5917241379310345,0.48355772579058254
0.7645151154852883,2.0582519211603687,672,0.31800454175389825,0.8169793529216434,0.23705179282868527,0.3726945729587475
1.6353237164313366,2.4754382948842877,668,0.8679747472557752,1.274037722616365,1.50625,0.6817140554390808
0.3732848134942839,0.8875168373893556,1243,0.5274374990097841,1.6295845247651621,0.13404255319148936,0.4162693181357055
1.6199234753297234,1.9713204092355547,479,2.3289580382469,2.846905254834022,3.629255989911728,0.8508850656040607
1.7001070846413413,2.188193939650045,883,1.3521251219402983,1.8264531116605696,2.1235253296321996,0.7728527711026077
1.8932124902314924,2.3468045369598336,891,1.905225088703431,2.346450875773423,3.5912581216774955,0.8365260489628117
0.7778001485166588,2.4816636813557564,1780,0.18782372967709984,0.5841650028298614,0.15631691648822268,0.3117290912437455
1.4401349387491753,2.2322418708358067,1006,0.6766275098157448,1.1089558864115623,0.9703243616287095,0.6232865857940948
0.842568917150101,1.5735878268729584,700,0.8526346143252658,1.4993122587333263,0.674457429048414,0.550615126795896
1.68720120012996,2.5341642283088857,1837,0.8176185640748087,1.219573485898307,1.3621151271753682,0.6535870176846983
0.7359302543776616,2.626215558034918,1577,0.1391949977961356,0.5189581956394699,0.1096136567834681,0.2678420694358859
1.8170822872548527,2.0958887855827317,826,5.037868423603823,5.517029623211036,9.510026737967914,0.8626791561197806
1.2760377508897927,2.221872310895488,644,0.5297845350029854,0.9848690907324694,0.6440049443757726,0.569631411948411
1.4052634030611464,2.8618484493072467,1402,0.36700584036391687,0.7159175729186285,0.5154430379746835,0.49157329832431423
0.29476175167603674,1.0671544564618958,686,0.2712270318729006,1.1476753830164952,0.06091370558375635,0.24932419816762671
1.3839431211562951,2.824859692338036,1260,0.3114255126793818,0.6651958944227376,0.43398392652123996,0.48882082112315767
0.4689233200209673,0.871855212796123,775,1.0513553913435358,2.174843470708172,0.4849315068493151,0.5271198589407873
0.3678634631946045,2.2730375832927816,1140,0.07747067056220984,0.49575368257704494,0.03990610328638498,0.15593884219851345
1.0280697206383853,2.805909802011644,542,0.24613126811549413,0.614370219618943,0.21903052064631956,0.3770684412755281
1.6437581237553864,2.0779369577104845,1196,2.0584037577077545,2.5392836225668356,3.5265,0.8027041153479677
0.8433880603488375,1.3806339141242008,803,0.977530179600218,1.7513881658149952,0.7837837837837838,0.6408662027806054
1.1050960065182167,2.615539314431948,1000,0.27219521693871235,0.6654055803363904,0.29336966394187103,0.4325313997374469
1.144273254788994,1.3116229352738986,1545,5.548093320984074,6.292473898735312,6.659427966101695,0.9070046492950123
1.9108190836858494,2.298203190588075,1762,2.3533876900672035,2.7912917550022436,4.419805589307412,0.816931249246251
1.2129015798174212,1.4736192421022478,1447,3.4653569257272396,4.147640066481548,4.147410358565737,0.8245671447210883
1.143241596874588,1.4436693950411064,1227,1.5870043118307136,2.2451056837138865,1.7181303116147308,0.7555062047495087
1.7778209522603983,1.9483650175950078,415,3.2625975077188,3.736494765411917,6.045833333333333,0.8242784491941271
1.6820360531476566,2.869217861729936,1799,0.432323445819068,0.7814716411921542,0.6924609764197941,0.5841779144374614
0.32322086006883644,1.763204668613032,1950,0.13102632569341555,0.7168504821900444,0.043478260869565216,0.1793523186812756
0.4349963888085495,1.804590218010031,909,0.20506693473692894,0.8000621984349269,0.06970509383378017,0.24349641154637464
1.1768575868881626,2.440809679359506,1133,0.3470692862914447,0.7596665233018671,0.3730684326710817,0.4940667803479951
0.9560737850256997,2.1250460840931544,328,0.2744335615508733,0.7421748863547023,0.25,0.40198277433299334
1.1215597114515419,2.62597617817742,1209,0.2880133245874499,0.6680954169244107,0.32166301969365424,0.4302499819251479
0.9608766243466025,1.79366843292897,1731,0.627776476647479,1.1916213460280323,0.5661631419939577,0.5388236928692268
1.5412300714495124,2.4934327015737825,1378,0.6846470238147795,1.0801048912319982,1.1042345276872965,0.6158095591040771
1.174897546758342,1.7156766222990023,450,1.3279601342266472,1.936658327819061,1.4781783681214422,0.7115005551769101
1.5631394326249262,2.1523525003833126,961,1.2881653639869677,1.77387710756248,1.9456010745466756,0.7505227782046796
0.923579623642528,2.3342172476187453,916,0.21800658319986047,0.612455049078182,0.21688159437280188,0.3668887477383516
1.9418573181014465,2.7303180664920617,1230,0.7255346600623052,1.0720206124163283,1.438879456706282,0.6625942122010356
1.7971897911249801,2.0054543274440935,834,2.8134216967287307,3.308295995992481,5.127297481279782,0.8689435665551237
1.44111669589174,2.384315343722077,289,0.5215675628968607,0.9476558500016712,0.6196473551637279,0.58138834271379
1.762232157512181,2.7550418688137475,1957,0.6509539862437311,1.001751880441837,1.1785714285714286,0.647282164511681
1.2976428581541517,2.9341591647820007,753,0.2683063042469021,0.6060768491691487,0.32595573440643866,0.4454264954950757
1.3786250503414623,2.9726750177703813,919,0.3368870594099626,0.6798755365147741,0.5061349693251533,0.48630466340322887
1.9057380623330065,2.230985540240894,1269,2.4900528723653665,2.939126937424174,4.817279867713931,0.8544221329316823
0.40502827877676195,2.3709697823063145,1299,0.09158733115112105,0.5072670708838355,0.040293040293040296,0.174399890803949
0.603571123981328,1.309953068588344,1959,0.48785145175913985,1.2545764522122635,0.2724890829694323,0.447745482653585
1.726220108576196,2.0479922376350936,1011,2.173263828039261,2.635696609333862,4.04527885146328,0.8281717325797063
1.8750017999082755,2.3657339386061773,1397,1.929259824508232,2.368394919014413,3.7143962848297214,0.810022302701896
1.9284692696055077,2.5734417657724844,1982,1.1909271423800738,1.584011549468054,2.2859424920127798,0.7443759161513771
0.9691836371887483,2.0054194394321057,282,0.3501531039305902,0.789964833919315,0.3715277777777778,0.4512194835797912
1.105336749007862,1.862224005573969,1005,0.8904158509406959,1.432196639933461,1.0516772438803264,0.5944062285443943
0.39963162294401444,2.5199299980578047,323,0.07175076110186243,0.49466265242442786,0.037267080745341616,0.2094919585498773
1.7179108826193643,2.2175950249157173,1673,1.4994243606771047,1.9546222384695902,2.5329383060299757,0.7803392190728323
0.3798635783955897,1.2571202497625733,1609,0.3100751899309111,1.1249622780948954,0.10180623973727422,0.3085477990244707
1.606462540000561,2.602662624555361,1945,0.5647869021715822,0.9402180311755043,0.8970309538850284,0.6108090344551376
0.6192229412492056,2.798583606475568,291,0.17681605805084263,0.5141184339024385,0.1743119266055046,0.25152788852163643
0.593167767306394,2.8132535539460197,1899,0.09017737927352085,0.4457211702489879,0.04757709251101322,0.21240841677142036
0.286839250827745,1.3893118022878712,1837,0.19582799201419282,0.898480026408783,0.05166051660516605,0.20693236287831898
0.4770588615225966,1.7632463389202333,527,0.1271484926823508,0.6503211567868681,0.03765690376569038,0.2372063625570074
0.2640602629573389,2.449111688357291,1434,0.027661476138746366,0.44262891657680686,0.0,0.10041401801395229
0.38659103523287563,2.4835462472006262,688,0.07866712818894706,0.48389232406124255,0.01556420233463035,0.15130039300342893
0.8016566431387775,1.2140647132163065,1378,1.4072662638048783,2.214420302523658,1.157751586582049,0.6454889337214039
0.2242881284794621,1.1904183221173663,524,0.18817089308493376,0.9236045244740668,0.037383177570093455,0.15103347928764188
0.8482739791130429,1.7149084192031538,1353,0.5952167108067634,1.1921860925961074,0.5008532423208191,0.5166675137289901
1.1838273215570245,2.9387452469135793,315,0.31552358749417475,0.6580123402510376,0.44711538461538464,0.451215340933645
1.1468511669514658,2.4483141902490173,1704,0.4450416715509211,0.875420312195433,0.5042864346949067,0.5002164130791051
1.6676938123408171,2.739203290154494,1788,0.47482665194642304,0.831272075880945,0.7830882352941176,0.5962686034609384
1.0665830613610277,1.9678748254197087,243,0.6238619579937513,1.134732091631248,0.6433566433566433,0.5991686752538542
0.7258982221817563,1.9893805466982122,613,0.37022084856934884,0.8783596580184093,0.3127659574468085,0.3889634884633702
1.810923070317724,2.2864659862053105,1433,1.5376415201168112,1.9807303547756914,2.764070932922128,0.8022956504882175
0.4294486193454423,1.9637717906550254,1356,0.12915683765110592,0.6505132532449551,0.0497335701598579,0.2160783964334377
0.9628594606451502,2.1122913363135822,1439,0.4151470215786154,0.892972304164434,0.4310595065312046,0.4572379528288195
0.3746449990994146,2.346393017577771,1421,0.10604137124721388,0.5570259506211003,0.045454545454545456,0.1740652645240043
1.3357999686903792,2.815900413324342,665,0.3249035803098154,0.7016001151991808,0.3866213151927438,0.49933719936310506
1.606689273491876,2.462253189849139,968,0.7503145928013821,1.1365970080802432,1.2810539523212046,0.6346659443862392
0.7887733877080423,1.6195506659069854,460,0.5834215400945202,1.2376028093522229,0.44173441734417346,0.5233450154061624
0.46904444008620266,2.737980909935221,1249,0.08525699635921488,0.45179299920559995,0.04241435562805873,0.1795997067589975
0.2557412182460243,1.1357051830856202,1842,0.2826022184118942,1.1952919468594032,0.06157112526539278,0.23287957240517354
1.8750585857073332,2.5108026852745304,339,1.4080901554663336,1.8152353217454191,2.7037643207855973,0.7277991286529226
0.3401584670904828,2.526798379812042,407,0.03788824969877294,0.4712819676432962,0.0,0.14481952245812005
1.9780555826034683,2.2981414028505003,225,1.4277990271959986,1.8776723076389197,2.4930232558139536,0.8577583880445022
0.3176093059360554,1.163172416610593,1473,0.3267067192338579,1.1805314345393874,0.08908685968819599,0.25968328069034524
0.7576962379868635,1.1357758043036874,824,1.9910575154687862,2.881651916000743,1.6630265210608424,0.6891953251270976
0.7283117722072237,1.7629561450087077,1610,0.48451726179222787,1.0652133873738658,0.327688399661304,0.42720774700037567
1.3069053613584314,2.3282024589017443,497,0.44693644682005484,0.8763723799181764,0.5260663507109005,0.5460835205593828
1.4324356167892238,1.6134512044526017,1365,3.627390135160901,4.241399352341439,5.119402985074627,0.8735574357249843
0.5737436645637788,2.4928574801145804,1292,0.1278390173563224,0.5180560323767852,0.08452535760728218,0.23195562502764477
0.7232197952312829,1.0393241145710124,648,1.3312492633923947,2.2786582184981192,0.7905882352941176,0.6178203298216637
1.832336960013794,2.0524810868302064,380,5.05537447576125,5.560800348688574,9.620782726045883,0.9719488302577681
1.0633687191807664,2.839233129451711,1442,0.18704005552532352,0.5523959467914944,0.17507002801120447,0.3615553792211008
0.8591245843006292,2.8113037240431433,1695,0.13854468461840036,0.4876943933192384,0.1169993117687543,0.29900298421955246
1.445575913919908,2.2510225089646276,252,0.6523132844463448,1.0938535560006235,0.925531914893617,0.6570539755272002
1.1304858809507925,2.6450777947941457,1875,0.315661824025743,0.6943862261703069,0.3861751152073733,0.43810838840083205
0.5866028171774982,1.3173821155395073,843,0.6586789316410171,1.4585320266212976,0.3235294117647059,0.450688280089718
